circuit_index,noisy_counts,ideal_counts
1162,"{""10"": 232, ""01"": 272, ""11"": 237, ""00"": 259}","{""11"": 266, ""01"": 242, ""00"": 254, ""10"": 238}"
3949,"{""00"": 816, ""10"": 31, ""01"": 145, ""11"": 8}","{""00"": 821, ""01"": 165, ""11"": 7, ""10"": 7}"
399,"{""101"": 490, ""100"": 471, ""110"": 18, ""111"": 12, ""001"": 4, ""000"": 5}","{""100"": 451, ""111"": 17, ""101"": 521, ""110"": 11}"
118,"{""000"": 961, ""001"": 17, ""101"": 5, ""010"": 15, ""100"": 2}","{""000"": 1000}"
10,"{""00"": 520, ""01"": 480}","{""00"": 500, ""01"": 500}"
2355,"{""10011"": 210, ""11011"": 192, ""01100"": 45, ""00111"": 11, ""11100"": 7, ""10001"": 121, ""00100"": 34, ""01101"": 7, ""00110"": 52, ""11010"": 5, ""01110"": 52, ""11001"": 118, ""11110"": 8, ""11111"": 13, ""10110"": 19, ""10010"": 7, ""00011"": 9, ""10000"": 4, ""10100"": 11, ""11000"": 5, ""10111"": 11, ""00000"": 6, ""00101"": 9, ""10101"": 6, ""01001"": 4, ""00010"": 4, ""01111"": 10, ""01011"": 8, ""11101"": 6, ""01010"": 5, ""00001"": 1}","{""01110"": 71, ""10011"": 224, ""11011"": 244, ""01100"": 41, ""11001"": 131, ""10001"": 132, ""00110"": 79, ""01010"": 2, ""00100"": 38, ""11110"": 7, ""01000"": 1, ""10110"": 10, ""00010"": 8, ""10100"": 6, ""11100"": 4, ""00000"": 2}"
1502,"{""01"": 334, ""10"": 242, ""11"": 306, ""00"": 118}","{""11"": 277, ""00"": 148, ""01"": 344, ""10"": 231}"
2087,"{""11"": 608, ""01"": 234, ""00"": 50, ""10"": 108}","{""11"": 612, ""10"": 99, ""01"": 239, ""00"": 50}"
3874,"{""0010"": 278, ""0011"": 178, ""0000"": 218, ""0001"": 193, ""0101"": 8, ""1110"": 7, ""0111"": 12, ""1010"": 18, ""1011"": 15, ""1111"": 6, ""1001"": 13, ""1000"": 13, ""0110"": 13, ""0100"": 12, ""1100"": 6, ""1101"": 10}","{""0010"": 305, ""0000"": 278, ""0011"": 229, ""0001"": 188}"
58,"{""0101"": 615, ""0100"": 372, ""0001"": 9, ""1101"": 1, ""0000"": 3}","{""0101"": 707, ""0100"": 293}"
3282,"{""00"": 763, ""01"": 197, ""10"": 26, ""11"": 14}","{""00"": 805, ""01"": 187, ""10"": 8}"
930,"{""0010"": 905, ""0111"": 18, ""0011"": 28, ""0101"": 1, ""0110"": 15, ""0001"": 2, ""1110"": 3, ""0000"": 17, ""1011"": 2, ""1111"": 5, ""0100"": 1, ""1010"": 3}","{""0010"": 1000}"
1199,"{""00"": 485, ""10"": 503, ""11"": 6, ""01"": 6}","{""10"": 473, ""00"": 527}"
3438,"{""00000"": 476, ""01100"": 91, ""10000"": 14, ""00100"": 198, ""01000"": 40, ""11000"": 20, ""00010"": 13, ""00001"": 42, ""11001"": 3, ""10100"": 11, ""01001"": 4, ""01101"": 6, ""00011"": 16, ""01110"": 9, ""00111"": 4, ""11101"": 3, ""00110"": 17, ""11010"": 1, ""00101"": 8, ""10010"": 3, ""11111"": 2, ""10011"": 2, ""11100"": 11, ""01111"": 3, ""01010"": 1, ""10110"": 1, ""10101"": 1}","{""01101"": 1, ""00100"": 218, ""01000"": 24, ""00000"": 666, ""01100"": 50, ""11000"": 5, ""00001"": 30, ""11100"": 1, ""00101"": 1, ""11001"": 2, ""01001"": 2}"
123,"{""01000"": 440, ""00000"": 491, ""10000"": 5, ""00001"": 13, ""00010"": 9, ""01001"": 10, ""01010"": 7, ""11000"": 3, ""10100"": 1, ""10101"": 2, ""01100"": 6, ""00100"": 7, ""11100"": 3, ""00110"": 1, ""11010"": 1, ""00011"": 1}","{""01000"": 500, ""00000"": 500}"
1485,"{""00001"": 7, ""00010"": 413, ""00110"": 14, ""00000"": 491, ""00011"": 6, ""10111"": 9, ""10010"": 12, ""01011"": 1, ""10110"": 3, ""01000"": 7, ""10000"": 17, ""00100"": 5, ""01010"": 5, ""10011"": 1, ""10101"": 2, ""10100"": 3, ""11000"": 1, ""10001"": 1, ""00101"": 2}","{""00000"": 502, ""00010"": 498}"
177,"{""0011"": 237, ""0010"": 313, ""0001"": 181, ""0000"": 185, ""0110"": 17, ""1100"": 7, ""1111"": 2, ""1011"": 10, ""0101"": 14, ""1101"": 3, ""0111"": 14, ""1110"": 3, ""0100"": 9, ""1001"": 3, ""1010"": 1, ""1000"": 1}","{""0010"": 274, ""0011"": 293, ""0000"": 233, ""0001"": 200}"
965,"{""101"": 848, ""000"": 111, ""111"": 10, ""001"": 10, ""100"": 15, ""010"": 2, ""110"": 4}","{""101"": 909, ""000"": 91}"
189,"{""000"": 924, ""010"": 32, ""011"": 13, ""001"": 11, ""111"": 3, ""100"": 12, ""101"": 5}","{""000"": 1000}"
2726,"{""0101"": 715, ""0100"": 82, ""0001"": 61, ""0111"": 42, ""1111"": 5, ""0110"": 13, ""1100"": 10, ""1101"": 17, ""0011"": 21, ""0010"": 7, ""0000"": 13, ""1011"": 3, ""1010"": 3, ""1001"": 4, ""1110"": 2, ""1000"": 2}","{""0101"": 981, ""0001"": 15, ""0011"": 4}"
1905,"{""01100"": 722, ""10000"": 1, ""00100"": 85, ""00000"": 43, ""01110"": 16, ""01111"": 4, ""00101"": 3, ""01101"": 23, ""00010"": 22, ""11001"": 19, ""01000"": 9, ""10101"": 7, ""11000"": 7, ""00110"": 9, ""01011"": 3, ""11010"": 6, ""11110"": 1, ""00111"": 3, ""11011"": 5, ""01010"": 1, ""11111"": 1, ""01001"": 1, ""10110"": 3, ""11101"": 2, ""10010"": 2, ""00011"": 1, ""10001"": 1}","{""01100"": 925, ""00100"": 75}"
3504,"{""00"": 323, ""01"": 86, ""10"": 514, ""11"": 77}","{""10"": 574, ""01"": 79, ""00"": 281, ""11"": 66}"
